urn,fz3,fz2
139509,True,False
139510,False,False
139511,True,False
139512,False,False
139513,True,False
139514,False,False
139515,False,False
139517,False,False
139518,False,False
139519,False,False
139520,False,False
139521,False,False
139522,False,False
139523,False,False
139524,False,False
139525,True,False
139526,False,False
139527,False,False
139529,False,False
139530,False,False
139531,False,False
139532,False,False
139533,False,False
139534,False,False
139535,False,False
139537,False,False
139538,False,False
139539,False,False
139540,False,False
139542,False,False
139543,False,False
139544,False,False
139545,False,False
139546,True,False
139547,False,False
139548,False,False
139549,True,False
139552,False,False
139553,False,False
139554,False,False
139555,False,False
139556,False,False
139557,False,False
139560,False,False
139561,False,False
139562,False,False
139565,False,False
139566,False,False
139567,False,False
139570,True,False
139572,False,False
139573,False,False
139576,False,False
139577,False,False
139578,False,False
139579,True,False
139580,False,False
139583,False,False
139584,False,False
139585,False,False
139587,True,False
139588,False,False
139589,False,False
139592,False,False
139594,False,False
139597,True,False
139598,False,False
139599,False,False
139600,False,False
139602,False,False
139604,False,False
139605,False,False
139606,False,False
139607,False,False
139608,False,False
139609,False,False
139610,False,False
139611,False,False
139612,False,False
139613,False,False
139614,False,False
139615,False,False
139616,False,False
139617,False,False
139618,False,False
139619,False,False
139620,False,False
139621,False,False
139622,False,False
139623,False,False
139624,False,False
139625,False,False
139626,False,False
139627,False,False
139628,False,False
139629,False,False
139630,False,False
139631,False,False
139632,False,False
139633,False,False
139634,False,False
139637,False,False
139639,False,False
139640,False,True
139641,False,False
139643,False,False
139644,False,False
139645,False,False
139646,False,False
139648,False,False
139649,False,False
139650,False,False
139651,False,False
139653,False,False
139655,False,False
139656,False,False
139658,False,False
139659,True,False
139660,False,True
139662,False,False
139663,False,False
139664,False,False
139665,False,False
139668,False,False
139671,False,False
139672,False,False
139673,False,False
139674,False,False
139675,False,False
139677,False,False
139678,False,False
139679,False,False
139680,False,False
139681,False,False
139682,False,False
139683,False,False
139685,False,False
139686,False,False
139687,False,False
139688,False,False
139690,False,False
139691,False,False
139692,False,False
139693,False,False
139694,False,False
139695,True,False
139696,False,False
139697,False,False
139699,False,False
139701,False,False
139702,True,False
139703,False,False
139704,False,False
139705,False,False
139709,False,False
139710,False,False
139711,False,False
139712,False,False
139713,False,False
139714,False,False
139717,False,False
139718,False,True
139719,False,False
139720,False,False
139721,False,False
139723,False,False
139724,False,False
139725,True,False
139728,False,False
139729,False,False
139731,False,False
139732,False,False
139735,False,False
139736,False,False
139737,False,False
139739,False,False
139740,False,False
139741,False,False
139742,False,False
139744,False,False
139746,False,False
139747,False,False
139748,False,False
139749,False,False
139750,False,False
139751,False,False
139752,False,False
139753,False,False
139756,False,False
139758,False,False
139759,False,False
139760,False,False
139761,False,False
139762,False,False
139763,False,False
139764,False,False
139765,True,False
139766,False,False
139767,False,False
139768,False,False
139769,False,False
139770,False,False
139773,False,False
139774,False,False
139775,False,False
139776,False,False
139777,False,False
139782,False,False
139788,False,False
139789,False,False
139790,False,False
139791,False,False
139795,False,False
139796,False,False
139799,True,False
139800,False,False
139802,False,False
139803,False,False
139804,False,False
139805,False,False
139806,False,False
139808,False,False
139810,False,False
139813,False,False
139814,False,False
139815,False,False
139817,False,False
139818,False,False
139819,False,False
139820,False,False
139821,False,False
139822,False,False
139823,False,False
139824,False,False
139825,False,False
139827,False,False
139828,False,False
139829,False,False
139830,False,False
139837,False,False
139838,True,False
139839,False,False
139840,False,False
139841,False,False
139842,False,False
139844,False,False
139845,False,False
139846,False,False
139847,False,False
139848,True,False
139849,False,False
139850,True,False
139851,False,False
139853,False,False
139854,False,False
139855,False,False
139856,False,False
139857,False,False
139858,False,False
139859,False,False
139860,False,False
139861,False,False
139862,False,False
139863,False,False
139864,False,False
139866,False,False
139867,False,False
139868,False,False
139869,False,False
139870,False,False
139871,False,False
139872,False,False
139873,False,False
139874,False,False
139875,False,False
139876,False,False
139877,False,False
139878,False,False
139879,False,False
139880,False,False
139881,False,False
139882,False,False
139883,False,False
139884,False,False
139885,False,False
139886,True,False
139887,False,False
139888,False,False
139889,False,False
139890,False,False
139891,False,False
139892,False,False
139893,False,False
139894,False,False
139898,True,False
139899,False,False
139900,False,False
139903,False,False
139904,False,False
139905,False,False
139907,False,False
139909,False,False
139910,False,False
139911,False,False
139912,False,False
139915,True,False
139916,False,False
139917,False,False
139918,True,False
139920,False,False
139921,True,False
139922,True,False
139924,False,False
139925,False,False
139926,False,False
139927,False,False
139928,False,False
139929,False,False
139930,False,False
139931,False,False
139932,False,False
139934,False,False
139935,False,False
139936,False,False
139937,False,False
139941,False,False
139943,False,False
139944,False,False
139945,False,False
139947,False,False
139948,False,False
139950,False,False
139951,True,False
139952,True,False
139953,False,False
139954,False,False
139955,False,False
139956,False,False
139957,False,False
139958,False,False
139959,False,False
139960,False,False
139961,False,False
139965,False,False
139966,False,False
139967,False,False
139968,True,False
139971,False,False
139972,False,False
139974,False,False
139975,False,False
139976,False,False
139977,False,False
139978,False,False
139980,False,False
139981,False,False
139983,False,False
139984,False,False
139985,False,False
139986,False,True
139987,False,False
139988,False,False
139989,False,False
139990,False,False
139991,False,False
139992,False,False
139993,False,False
139994,False,False
139995,False,False
139999,False,False
140001,False,False
140002,False,False
140003,False,False
140004,False,False
140007,False,False
140008,False,False
140012,False,False
140013,False,False
140014,False,False
140016,False,False
140017,False,False
140018,False,False
140019,False,False
140020,False,False
140022,False,False
140023,False,False
140024,False,False
140025,False,False
140026,False,False
140027,False,False
140028,False,False
140030,False,False
140031,False,False
140032,False,False
140033,False,False
140034,False,False
140037,False,False
140040,False,False
140041,False,False
140043,False,False
140044,False,False
140045,False,False
140047,False,False
140048,False,False
140049,False,False
140050,False,False
140051,False,False
140052,False,False
140053,False,False
140054,False,False
140055,False,False
140056,False,False
140057,False,False
140058,False,False
140059,False,False
140060,False,False
140061,False,False
140062,False,False
140064,True,False
140065,False,False
140067,False,False
140068,False,False
140069,False,False
140070,False,False
140071,False,False
140072,False,False
140073,False,False
140074,False,False
140075,False,False
140076,False,False
140077,False,False
140078,False,False
140079,False,False
140080,False,False
140081,False,False
140082,False,False
140083,False,False
140084,False,False
140085,False,False
140087,False,False
140088,False,False
140089,False,False
140090,False,False
140091,False,False
140092,False,False
140093,False,False
140094,False,False
140095,False,False
140096,False,False
140097,False,False
140098,False,False
140100,False,False
140101,False,False
140102,False,False
140103,False,False
140104,False,False
140105,False,False
140107,False,False
140108,False,False
140109,False,False
140110,False,False
140111,False,False
140112,False,False
140113,False,False
140114,False,False
140115,False,False
140116,False,False
140117,False,False
140119,True,False
140120,False,False
140121,False,False
140122,False,False
140123,False,False
140124,True,False
140125,False,False
140126,False,False
140127,False,False
140128,False,False
140129,False,False
140130,False,False
140133,False,False
140135,False,False
140136,False,False
140137,False,False
140138,False,False
140139,False,False
140140,False,False
140141,False,False
140142,False,False
140143,False,False
140144,False,False
140145,False,False
140146,False,False
140147,False,False
140148,False,False
140149,False,False
140150,False,False
140151,False,False
140152,False,False
140153,False,False
140154,False,False
140158,False,False
140159,True,False
140160,False,False
140161,False,False
140167,False,False
140168,False,False
140169,True,False
140170,False,False
140172,False,False
140173,False,False
140174,False,False
140175,False,False
140179,False,False
140180,False,False
140181,False,False
140182,False,False
140183,False,False
140184,True,False
140185,False,False
140186,False,False
140188,False,False
140189,False,False
140190,False,False
140191,False,False
140193,False,False
140195,False,False
140196,False,False
140197,False,False
140198,False,False
140199,False,False
140201,True,False
140203,False,False
140204,False,False
140207,False,False
140208,False,True
140209,False,False
140210,False,False
140211,False,False
140212,False,False
140213,False,False
140214,False,False
140215,False,False
140216,True,False
140217,False,False
140218,False,False
140219,False,False
140220,True,False
140221,True,False
140222,False,False
140223,False,False
140224,False,False
140228,False,False
140229,True,False
140230,False,False
140231,False,False
140232,False,False
140234,False,False
140235,True,False
140236,False,False
140237,False,False
140238,False,False
140239,False,True
140242,False,False
140243,False,False
140244,False,False
140245,True,False
140246,True,False
140247,False,False
140248,False,False
140249,False,False
140250,True,False
140251,False,False
140252,False,False
140253,False,False
140255,False,False
140256,False,False
140257,False,False
140258,False,False
140259,False,False
140260,False,False
140261,False,False
140262,False,False
140263,False,False
140264,False,False
140265,False,False
140267,False,False
140268,False,False
140269,False,False
140275,True,False
140276,False,False
140277,False,False
140278,False,False
140279,False,False
140280,False,False
140281,False,False
140282,False,False
140283,False,False
140284,False,False
140285,False,False
140286,False,False
140287,False,False
140289,False,False
140290,True,False
140291,False,False
140292,False,False
140293,False,False
140294,False,False
140295,False,False
140296,False,False
140297,False,False
140298,False,False
140299,False,False
140301,False,False
140302,False,False
140303,False,False
140304,False,False
140305,False,False
140306,False,False
140307,False,False
140308,True,False
140309,False,False
140310,False,True
140311,False,False
140312,False,False
140314,False,False
140315,False,False
140316,False,False
140317,False,False
140318,False,False
140319,False,False
140320,False,False
140321,False,False
140322,False,False
140323,False,False
140324,False,False
140325,False,False
140326,False,False
140327,False,False
140328,False,False
140329,False,False
140332,False,False
140333,False,False
140334,False,False
140335,True,False
140337,False,False
140339,False,False
140340,False,False
140341,False,False
140342,False,False
140343,False,False
140344,False,False
140347,False,False
140348,False,True
140349,False,False
140350,False,True
140351,False,False
140352,False,False
140353,False,False
140355,False,False
140357,False,False
140358,False,False
140359,False,False
140360,False,False
140362,False,False
140363,False,False
140364,False,False
140366,False,False
140367,False,False
140368,False,False
140369,False,False
140370,False,False
140371,False,False
140372,False,False
140373,True,False
140374,False,False
140375,False,False
140377,False,False
140378,False,False
140379,False,True
140380,False,False
140381,False,False
140384,False,False
140385,False,False
140386,False,False
140387,False,False
140388,False,False
140389,False,False
140391,False,False
140392,False,False
140393,False,False
140394,False,False
140395,False,False
140396,False,False
140397,False,False
140398,False,False
140399,False,False
140400,False,False
140402,False,False
140404,False,False
140405,False,False
140407,False,False
140408,False,False
140409,False,False
140411,False,False
140412,False,False
140413,False,False
140414,False,False
140415,False,False
140416,False,False
140417,False,False
140418,False,False
140419,False,False
140420,False,False
140423,False,True
140424,False,False
140425,False,False
140426,False,False
140427,False,False
140428,False,False
140429,False,False
140430,False,False
140431,False,False
140432,False,False
140433,False,False
140434,False,False
140435,False,False
140436,False,False
140437,False,False
140438,False,False
140439,False,False
140440,False,False
140441,False,False
140442,False,False
140443,False,False
140444,False,False
140445,False,False
140447,False,False
140448,False,False
140449,False,False
140450,False,False
140451,False,True
140452,False,False
140453,True,False
140454,False,False
140455,False,False
140456,False,False
140457,False,False
140458,False,False
140459,False,False
140460,False,False
140462,False,False
140463,False,False
140464,False,False
140465,False,False
140466,False,False
140468,False,False
140469,False,False
140470,False,False
140471,False,False
140472,False,False
140473,False,False
140474,False,False
140475,False,False
140476,False,False
140477,False,False
140478,False,False
140482,False,False
140483,False,False
140484,False,False
140489,False,False
140490,False,False
140493,False,False
140494,False,False
140495,False,False
140498,True,False
140499,False,False
140500,False,False
140501,False,False
140502,False,False
140503,False,False
140504,False,False
140505,False,False
140506,False,False
140507,False,False
140508,False,False
140509,False,False
140510,False,False
140511,False,False
140512,False,False
140513,False,False
140514,False,False
140515,False,False
140516,False,False
140517,False,False
140518,False,False
140519,False,False
140520,False,False
140521,True,False
140522,False,False
140523,False,False
140524,False,False
140525,False,False
140526,False,False
140527,False,False
140528,False,False
140529,False,False
140530,False,False
140531,False,False
140532,False,False
140533,False,False
140534,False,False
140535,False,False
140536,False,False
140537,False,False
140538,False,False
140539,False,False
140540,False,False
140544,False,False
140545,False,False
140546,False,False
140547,False,False
140548,False,False
140549,False,False
140550,False,False
140551,False,False
140553,False,False
140555,False,False
140556,False,False
140557,True,False
140558,False,False
140559,False,False
140560,False,False
140561,False,False
140562,False,False
140563,False,False
140565,False,True
140573,False,False
140574,False,False
140575,False,False
140576,False,False
140577,False,False
140578,False,False
140579,False,False
140580,False,False
140581,False,False
140582,False,False
140583,False,False
140584,False,False
140585,False,False
140587,True,False
140588,False,False
140589,False,False
140590,False,False
140591,False,False
140592,False,False
140593,False,False
140594,False,False
140595,False,False
140596,False,False
140597,False,False
140598,False,False
140599,False,False
140600,False,False
140601,False,False
140602,False,False
140605,False,False
140606,False,False
140607,False,False
140608,False,False
140609,False,False
140610,False,False
140611,False,False
140612,False,False
140613,False,False
140617,False,False
140622,False,False
140623,False,False
140625,False,False
140626,False,False
140627,False,False
140628,False,False
140629,False,False
140630,False,False
140631,False,False
140632,False,False
140633,False,False
140635,False,False
140636,False,True
140637,False,False
140638,False,False
140639,False,False
140640,False,False
140641,False,False
140642,False,False
140644,False,False
140645,False,False
140646,False,False
140647,False,False
140648,False,False
140649,False,False
140650,False,False
140651,False,False
140652,False,False
140653,False,False
140654,False,False
140656,False,False
140657,False,False
140658,False,False
140659,False,False
140660,False,False
140661,False,False
140663,True,False
140664,False,False
140666,False,False
140667,False,False
140669,False,False
140670,False,False
140671,False,False
140672,False,False
140673,False,False
140674,False,False
140675,False,False
140676,False,False
140677,False,False
140679,False,False
140681,False,False
140682,True,False
140683,False,False
140684,False,False
140685,False,False
140686,False,False
140687,False,False
140688,False,False
140690,False,False
140691,False,False
140692,False,True
140693,False,False
140694,False,False
140695,False,False
140696,False,False
140697,True,False
140698,False,False
140699,False,False
140700,False,False
140701,False,False
140702,False,False
140703,False,False
140704,False,False
140705,False,False
140706,False,False
140707,False,False
140708,False,False
140709,False,False
140710,False,False
140712,False,False
140713,False,False
140714,False,False
140715,False,False
140716,True,False
140717,False,False
140718,False,False
140719,False,False
140720,False,False
140721,False,True
140722,False,False
140723,False,False
140724,False,False
140725,False,False
140726,False,False
140727,False,False
140728,False,False
140729,False,False
140730,False,False
140731,False,False
140732,False,False
140733,False,False
140734,False,False
140735,False,False
140736,False,False
140737,False,False
140738,False,False
140739,False,False
140740,False,False
140741,False,False
140742,False,False
140743,False,False
140744,False,False
140745,False,False
140746,False,False
140747,False,False
140748,False,False
140749,False,False
140750,False,False
140751,False,False
140752,False,False
140753,False,False
140754,False,False
140755,False,False
140757,False,False
140758,False,False
140759,False,False
140760,False,False
140761,False,False
140762,False,True
140763,False,False
140764,False,False
140765,False,False
140766,False,False
140767,False,False
140768,False,False
140769,False,False
140770,False,False
140771,False,False
140772,False,False
140773,False,False
140774,False,False
140775,False,False
140776,False,False
140777,False,False
140778,False,False
140779,False,False
140780,False,False
140781,False,False
140782,False,False
140783,False,False
140784,False,False
140785,False,False
140786,False,False
140787,False,False
140788,False,False
140789,False,False
140790,False,False
140791,False,False
140792,False,False
140793,False,False
140794,False,False
140795,False,False
140796,False,False
140797,False,False
140798,False,False
140799,False,False
140800,False,False
140801,False,False
140802,False,False
140803,False,True
140804,False,False
140805,False,False
140806,False,False
140807,False,False
140808,False,False
140810,False,False
140811,True,False
140813,False,False
140815,False,False
140818,False,False
140819,False,False
140820,False,False
140821,False,False
140822,False,False
140823,False,False
140824,False,False
140826,False,False
140827,False,False
140828,False,False
140829,False,False
140830,True,False
140832,True,False
140833,False,False
140835,False,False
140836,False,False
140837,False,False
140838,False,False
140839,False,False
140840,False,False
140841,False,False
140842,False,False
140843,False,False
140844,False,False
140845,False,False
140847,True,False
140848,True,False
140849,True,False
140850,False,False
140851,False,False
140852,False,False
140853,False,False
140854,False,False
140855,False,False
140856,False,False
140857,True,False
140858,False,False
140859,False,False
140860,False,False
140861,True,False
140862,False,False
140863,False,False
140864,False,False
140865,False,False
140866,False,False
140867,False,False
140868,False,False
140869,False,False
140870,False,False
140871,False,False
140872,False,False
140873,False,False
140874,False,False
140875,False,False
140876,False,False
140877,False,False
140878,False,False
140879,False,False
140880,False,False
140882,True,False
140884,False,False
140886,False,False
140887,False,False
140888,False,False
140889,False,False
140890,False,False
140891,False,False
140893,False,False
140894,False,False
140895,False,False
140896,False,False
140897,False,True
140898,False,False
140899,False,False
140900,False,False
140902,True,False
140903,True,False
140904,True,False
140905,True,False
140906,True,False
140909,False,False
140910,False,False
140911,False,False
140912,False,False
140913,False,False
140914,False,False
140915,False,False
140916,False,False
140917,False,False
140918,False,False
140919,False,False
140921,False,False
140922,False,False
140923,False,False
140924,False,False
140925,False,False
140928,False,False
140929,False,False
140931,False,False
140932,False,False
140933,False,False
140934,False,False
140935,False,True
140936,False,False
140937,False,False
140938,False,False
140946,False,False
140949,False,False
140950,False,False
140952,False,False
140953,False,False
140954,False,False
140955,False,False
140956,False,False
140957,False,False
140958,False,False
140959,False,False
140961,False,False
140962,False,False
140963,False,False
140964,False,False
140965,False,False
140966,False,False
140967,False,False
140969,False,False
140973,False,False
140974,False,False
140975,False,False
140977,False,False
140979,False,False
140980,False,False
140981,False,False
140983,False,False
140984,True,False
140985,True,False
140987,False,False
140988,True,False
140989,False,False
140990,False,False
140991,True,False
140992,False,False
140993,False,False
140994,False,False
140995,False,False
140996,False,False
140997,False,False
140998,False,False
140999,False,False
141000,False,False
141002,False,False
141003,False,False
141005,False,False
141006,False,False
141009,False,False
141010,False,False
141011,False,False
141016,False,False
141017,False,True
141019,False,False
141020,False,False
141021,False,False
141022,False,False
141025,False,False
141027,False,False
141028,False,False
141032,False,False
141033,False,False
141034,True,False
141035,False,False
141036,False,False
141037,True,False
141038,False,False
141039,True,False
141041,False,False
141042,False,False
141043,False,False
141044,False,False
141045,False,False
141046,False,False
141047,False,False
141048,False,False
141050,False,False
141051,False,False
141052,False,False
141053,False,False
141054,False,False
141055,False,False
141056,True,False
141057,False,False
141058,False,False
141059,False,False
141060,False,False
141061,False,True
141062,False,False
141063,False,False
141064,False,False
141065,False,False
141066,False,False
141067,False,False
141068,False,False
141069,False,False
141070,False,False
141071,False,False
141073,False,False
141074,False,False
141076,False,False
141077,False,False
141078,True,False
141079,False,False
141080,True,False
141082,True,False
141085,False,False
141086,False,False
141089,False,False
141096,False,False
141097,False,False
141098,False,False
141100,False,False
141101,True,False
141102,False,False
141103,False,False
141104,False,False
141105,False,False
141106,False,False
141109,False,False
141110,False,False
141111,False,False
141113,False,False
141114,False,False
141115,False,False
141116,False,False
141117,False,False
141118,False,False
141119,False,False
141120,False,False
141121,False,False
141124,False,False
141130,False,False
141132,False,False
141133,False,False
141135,False,True
141137,False,False
141139,False,False
141140,False,True
141141,False,False
141142,False,False
141143,False,False
141144,False,False
141146,False,False
141147,False,False
141148,False,False
141149,False,False
141150,False,False
141151,False,False
141152,False,False
141153,False,False
141154,False,False
141155,False,False
141156,False,False
141157,False,False
141158,False,False
141159,False,False
141160,False,False
141161,False,False
141162,False,False
141163,True,False
141164,False,False
141165,False,False
141166,False,True
141167,False,False
141168,True,False
141169,False,False
141170,False,False
141171,False,False
141172,False,False
141173,False,False
141174,True,False
141175,False,False
141176,False,False
141178,False,False
141179,False,False
141180,False,False
141181,False,False
141182,False,False
141184,False,False
141185,False,False
141186,False,False
141192,False,False
141193,False,False
141194,False,False
141195,False,False
141196,False,False
141197,False,False
141198,False,False
141199,False,False
141200,False,False
141201,False,False
141203,False,False
141205,False,False
141206,False,False
141209,False,False
141210,False,False
141211,False,False
141212,False,False
141213,False,True
141214,False,False
141216,False,False
141217,False,False
141220,False,False
141221,False,False
141222,False,False
141224,False,False
141226,False,False
141227,False,False
141228,False,False
141230,False,False
141231,False,False
141232,False,False
141234,False,False
141236,False,False
141237,False,False
141244,False,False
141245,False,False
141246,False,False
141248,False,False
141251,False,False
141252,False,False
141254,False,False
141255,False,False
141257,False,False
141258,False,False
141259,False,False
141260,True,False
141261,False,False
141263,False,False
141264,False,False
141265,False,False
141266,False,False
141267,False,False
141268,False,False
141269,False,False
141270,False,False
141271,False,False
141272,False,False
141273,False,False
141274,False,False
141275,False,False
141276,False,False
141277,False,False
141278,False,False
141279,False,False
141280,False,False
141281,False,False
141282,False,False
141283,False,False
141284,False,False
141285,False,False
141286,False,False
141287,False,False
141288,False,False
141289,True,False
141290,False,False
141291,False,False
141292,False,False
141293,False,False
141294,False,False
141295,False,False
141296,False,False
141297,False,False
141298,False,False
141299,False,False
141300,False,False
141301,False,False
141302,False,False
141304,False,False
141305,False,False
141306,False,False
141307,False,False
141308,False,False
141309,False,False
141314,True,False
141318,False,False
141319,False,False
141320,False,False
141321,False,False
141322,False,False
141324,False,False
141325,False,False
141326,True,False
141328,False,False
141329,False,False
141330,False,False
141331,False,False
141333,False,False
141334,False,False
141337,False,False
141339,False,False
141340,False,False
141341,False,False
141342,False,False
141343,False,False
141344,False,False
141345,False,False
141346,False,False
141347,False,False
141348,False,False
141349,False,False
141350,False,False
141352,False,False
141353,False,False
141355,False,False
141356,False,False
141357,False,False
141358,False,False
141359,True,False
141360,True,False
141361,True,False
141362,False,False
141363,False,False
141364,False,False
141365,False,False
141366,False,False
141368,False,False
141369,False,False
141370,False,False
141371,False,False
141372,False,False
141373,False,False
141375,False,False
141376,False,False
141377,False,False
141378,False,False
141379,False,False
141380,False,False
141381,False,False
141384,False,False
141385,False,False
141386,True,False
141387,True,False
141390,False,False
141391,True,False
141393,False,True
141395,False,False
141396,False,False
141397,False,False
141398,False,False
141399,False,False
141400,False,False
141401,False,False
141403,False,False
141404,False,False
141405,False,False
141406,False,False
141407,False,False
141408,False,False
141409,False,False
141410,False,False
141412,False,False
141413,False,False
141414,False,False
141443,False,False
141444,False,False
141445,False,False
141446,False,False
141447,False,False
141448,False,False
141449,False,False
141450,False,False
141451,False,False
141452,False,False
141453,False,False
141454,False,False
141455,False,False
141456,False,False
141457,False,False
141458,False,False
141459,False,False
141460,False,False
141461,False,False
141462,False,False
141463,False,False
141464,False,False
141465,True,False
141466,False,False
141467,False,False
141468,False,False
141469,False,False
141470,False,False
141471,False,False
141472,False,False
141473,False,False
141474,False,False
141475,False,False
141476,False,False
141477,False,False
141478,False,False
141479,False,False
141480,False,False
141481,False,False
141482,False,False
141483,False,False
141484,False,False
141485,False,False
141486,False,True
141488,False,False
141489,False,False
141493,False,False
141494,False,False
141495,False,False
141496,False,False
141497,False,False
141499,False,False
141500,False,False
141511,False,False
141512,False,False
141513,False,False
141514,False,False
141521,False,False
141522,False,False
141523,False,False
141524,False,False
141525,False,False
141526,False,False
141528,False,False
141529,False,False
141530,False,False
141531,False,False
141532,False,False
141533,False,False
141534,False,False
141535,False,False
141536,False,False
141537,False,False
141538,False,False
141539,False,False
141540,True,False
141541,False,False
141542,True,False
141543,True,False
141544,True,False
141545,False,False
141546,False,False
141547,False,False
141548,False,False
141549,False,False
141550,False,False
141551,False,False
141552,False,False
141553,False,False
141554,False,False
141556,False,False
141559,False,False
141561,False,False
141563,False,False
141564,False,False
141565,False,False
141566,False,False
141567,True,False
141568,False,False
141569,False,False
141570,False,False
141571,True,False
141572,False,False
141574,False,False
141575,False,False
141576,False,False
141577,False,False
141578,False,False
141579,False,False
141580,False,False
141581,False,False
141582,False,False
141584,False,False
141585,False,False
141586,False,False
141587,False,False
141588,False,False
141589,False,False
141590,False,False
141591,False,False
141592,False,False
141593,False,False
141594,False,False
141595,False,False
141598,False,False
141600,False,False
141601,False,False
141602,False,False
141605,False,False
141606,False,False
141610,False,False
141611,False,False
141613,False,False
141614,False,False
141616,False,False
141617,True,False
141618,False,False
141619,False,False
141621,False,False
141622,False,False
141623,False,False
141625,False,False
141626,False,False
141627,False,False
141628,False,False
141629,False,False
141630,False,False
141631,False,False
141632,False,False
141633,False,False
141634,False,False
141635,False,False
141636,False,False
141637,False,False
141638,False,False
141639,False,False
141640,False,False
141641,False,False
141642,False,False
141643,False,False
141644,False,False
141645,False,False
141646,False,False
141647,False,False
141648,False,False
141649,True,False
141650,False,False
141651,True,False
141652,False,False
141653,False,False
141655,False,False
141656,False,False
141657,False,False
141659,False,False
141660,False,True
141661,False,False
141662,False,False
141663,False,False
141665,False,False
141666,True,False
141667,False,False
141668,False,False
141669,False,False
141670,False,False
141671,False,False
141672,False,False
141673,False,False
141674,False,False
141681,False,False
141683,False,False
141684,False,False
141685,True,False
141686,False,False
141687,False,False
141688,False,False
141689,False,False
141690,False,False
141691,False,False
141693,False,False
141694,False,False
141695,False,False
141696,False,False
141698,False,False
141699,False,False
141702,False,False
141704,False,False
141705,False,False
141706,False,False
141707,False,False
141709,False,False
141710,False,False
141711,False,False
141712,False,False
141713,False,False
141714,False,False
141715,False,False
141716,False,False
141717,False,False
141718,False,False
141719,True,False
141720,True,False
141721,False,False
141722,False,False
141723,False,False
141724,False,False
141725,False,False
141726,False,False
141727,False,False
141728,False,False
141729,False,False
141731,False,False
141732,False,False
141733,False,False
141734,False,False
141735,False,False
141736,False,False
141739,False,False
141741,False,False
141745,False,False
141747,False,False
141748,False,False
141749,False,True
141750,False,False
141751,False,False
141752,False,False
141754,False,False
141755,False,False
141757,False,False
141758,True,False
141759,False,False
141760,False,False
141761,False,False
141762,False,False
141763,False,False
141764,False,False
141765,False,False
141766,False,False
141767,False,False
141768,False,False
141769,False,False
141770,False,False
141771,False,False
141773,True,False
141774,False,False
141775,False,False
141777,False,False
141778,False,False
141779,False,False
141780,False,False
141782,False,False
141783,False,False
141784,False,False
141786,False,False
141787,False,False
141788,False,False
141789,False,False
141790,False,False
141791,False,False
141792,False,False
141793,False,False
141794,False,False
141795,False,False
141796,False,False
141797,False,False
141798,False,True
141799,False,False
141800,False,False
141802,False,False
141804,True,False
141805,False,False
141806,False,False
141808,False,False
141809,False,False
141810,False,False
141811,False,False
141812,False,False
141813,False,False
141814,False,False
141815,False,False
141816,False,False
141817,False,False
141818,False,False
141819,False,False
141820,False,False
141821,False,False
141822,False,False
141823,False,False
141824,True,False
141825,False,False
141826,False,True
141827,False,False
141828,False,False
141829,False,False
141830,False,False
141831,False,False
141832,False,False
141833,False,False
141835,False,False
141836,False,False
141837,False,False
141838,False,False
141840,False,True
141841,False,False
141842,False,False
141843,False,False
141844,False,True
141845,True,False
141846,False,False
141847,False,False
141848,False,False
141849,False,False
141850,False,False
141851,False,False
141852,False,False
141853,False,False
141854,False,False
141855,False,False
141856,False,False
141858,False,False
141862,False,False
141865,False,False
141866,False,False
141867,False,False
141868,False,False
141869,False,False
141871,False,False
141874,False,False
141875,False,False
141876,False,False
141877,False,False
141878,False,False
141880,True,False
141881,False,False
141882,False,False
141883,False,False
141884,False,False
141886,False,False
141889,False,False
141892,False,False
141895,False,False
141896,False,False
141897,False,False
141898,False,False
141899,False,False
141900,False,False
141901,False,False
141902,True,False
141903,False,False
141904,False,False
141906,False,False
141907,False,False
141908,False,False
141909,False,False
141910,False,False
141912,False,False
141913,False,False
141914,False,False
141915,False,False
141916,False,False
141917,False,False
141918,False,False
141919,False,False
141921,False,False
141922,False,False
141924,False,False
141925,True,False
141926,False,False
141927,True,False
141929,False,False
141930,False,False
141931,False,False
141933,False,False
141935,False,False
141936,False,False
141937,False,False
141938,False,False
141939,False,False
141941,False,False
141945,False,False
141947,False,False
141949,False,False
141950,False,False
141951,False,False
141957,False,False
141960,False,False
141961,False,False
141963,False,False
141966,False,False
141967,False,False
141969,False,False
141970,False,False
141971,False,False
141972,False,False
141973,False,False
141974,False,False
141976,False,False
141977,False,False
141978,False,False
141979,False,False
141980,False,False
141981,False,False
141982,False,False
141983,False,False
141984,False,False
141985,False,False
141986,False,False
141987,False,False
141988,False,False
141989,False,False
141991,False,False
141992,False,False
141993,False,False
141995,False,False
141997,False,False
141998,False,False
141999,False,False
142000,True,False
142001,False,False
142002,False,False
142003,False,False
142004,False,False
142005,False,False
142008,False,False
142009,False,False
142012,True,False
142014,False,False
142015,False,False
142016,False,False
142017,False,False
142018,False,False
142019,False,False
142021,False,False
142022,False,False
142023,False,False
142024,False,False
142025,False,False
142026,False,False
142027,False,False
142028,False,False
142030,False,False
142031,False,False
142032,False,False
142033,False,False
142034,False,False
142035,False,False
142036,False,False
142037,False,False
142038,False,False
142039,False,False
142040,False,False
142041,False,False
142042,False,False
142043,False,False
142044,False,False
142045,False,False
142046,False,False
142047,False,False
142049,False,False
142050,False,False
142051,False,True
142052,False,False
142054,False,False
142055,False,False
